game,team,player,game_id,player_id,reason,status
2023-03-04 Los Angeles FC-Portland Timbers,Los Angeles FC,Maxime Crépeau,1701705,137263,suspended,Out
2023-03-04 Los Angeles FC-Portland Timbers,Portland Timbers,Claudio Bravo,1701705,302984,injured,Out
2023-03-04 Los Angeles FC-Portland Timbers,Portland Timbers,Felipe Mora,1701705,393150,injured,Out
2023-03-04 Los Angeles FC-Portland Timbers,Portland Timbers,Yimmi Chará,1701705,97041,injured,Out
2023-03-05 Atlanta United-Toronto FC,Atlanta United,Caleb Wiley,1701847,433594,injured,Out
2023-03-05 Atlanta United-Toronto FC,Atlanta United,Derrick Etienne Jr.,1701847,318923,injured doubtful,Doubtful
2023-03-05 Atlanta United-Toronto FC,Atlanta United,Giorgos Giakoumakis,1701847,347809,unfit,Doubtful
2023-03-05 Atlanta United-Toronto FC,Atlanta United,Santiago Sosa,1701847,364065,suspended,Out
2023-03-05 Chicago Fire FC-New York City FC,Chicago Fire FC,Mauricio Pineda,1701712,393139,injured doubtful,Doubtful
2023-03-05 Chicago Fire FC-New York City FC,Chicago Fire FC,Sergio Oregel,1701712,436485,injured,Out
2023-03-05 FC Dallas-LA Galaxy,FC Dallas,Jesús Jiménez,1701715,433504,injured,Out
2023-03-05 FC Dallas-LA Galaxy,LA Galaxy,Calegari,1701715,378634,injured doubtful,Doubtful
2023-03-05 FC Dallas-LA Galaxy,LA Galaxy,Chicharito,1701715,35003,injured,Out
2023-03-05 FC Dallas-LA Galaxy,LA Galaxy,Douglas Costa,1701715,68889,injured,Out
2023-03-05 Inter Miami CF-Philadelphia Union,Inter Miami CF,Ian Fray,1701706,445274,injured,Out
2023-03-05 Inter Miami CF-Philadelphia Union,Inter Miami CF,Robbie Robinson,1701706,393147,injured,Out
2023-03-05 New England Revolution-Houston Dynamo FC,New England Revolution,Jacob Jackson,1701709,433537,injured,Out
2023-03-05 New England Revolution-Houston Dynamo FC,New England Revolution,Maciel,1701709,414560,injured,Out
2023-03-05 New York Red Bulls-Nashville SC,Nashville SC,Nick DePuy,1701711,334518,injured,Out
2023-03-05 New York Red Bulls-Nashville SC,New York Red Bulls,Dru Yearwood,1701711,342789,injured,Out
2023-03-05 Orlando City-FC Cincinnati,Orlando City,Antônio Carlos,1701714,114164,injured,Out
2023-03-05 San Jose Earthquakes-Vancouver Whitecaps,San Jose Earthquakes,Ousseni Bouda,1701843,433889,injured,Out
2023-03-05 Seattle Sounders FC-Real Salt Lake,Seattle Sounders FC,Raúl Ruidíaz,1701726,85915,injured,Out
2023-03-05 St. Louis City-Charlotte FC,Charlotte FC,Adam Armour,1701718,433531,injured,Out
2023-03-05 St. Louis City-Charlotte FC,Charlotte FC,Guzmán Corujo,1701718,433524,injured,Out
2023-03-05 St. Louis City-Charlotte FC,Charlotte FC,Vinicius Mello,1701718,417866,injured,Out
2023-03-11 Charlotte FC-Atlanta United,Atlanta United,Machop Chol,1701742,413707,injured,Out
2023-03-11 Charlotte FC-Atlanta United,Atlanta United,Osvaldo Alonso,1701742,72567,injured,Out
2023-03-11 Charlotte FC-Atlanta United,Atlanta United,Tyler Wolff,1701742,396297,injured doubtful,Doubtful
2023-03-11 Charlotte FC-Atlanta United,Charlotte FC,Adam Armour,1701742,433531,injured,Out
2023-03-11 Charlotte FC-Atlanta United,Charlotte FC,Guzmán Corujo,1701742,433524,injured,Out
2023-03-11 Charlotte FC-Atlanta United,Charlotte FC,Kristijan Kahlina,1701742,425343,injured,Out
2023-03-11 Charlotte FC-Atlanta United,Charlotte FC,Vinicius Mello,1701742,417866,injured doubtful,Doubtful
2023-03-11 Vancouver Whitecaps-FC Dallas,FC Dallas,Marco Farfan,1701864,334427,injured doubtful,Doubtful
2023-03-11 Vancouver Whitecaps-FC Dallas,FC Dallas,Paxton Pomykal,1701864,328380,injured doubtful,Doubtful
2023-03-11 Vancouver Whitecaps-FC Dallas,Vancouver Whitecaps,Cristián Gutiérrez,1701864,393110,injured,Out
2023-03-11 Vancouver Whitecaps-FC Dallas,Vancouver Whitecaps,Déiber Caicedo,1701864,413784,injured,Out
2023-03-12 DC United-Orlando City,DC United,Brendan Hines-Ike,1701731,320457,injured,Out
2023-03-12 DC United-Orlando City,DC United,Jacob Greene,1701731,413725,injured,Out
2023-03-12 DC United-Orlando City,DC United,Martín Rodríguez,1701731,101584,injured,Out
2023-03-12 DC United-Orlando City,Orlando City,Antônio Carlos,1701731,114164,injured,Out
2023-03-12 DC United-Orlando City,Orlando City,Favian Loyola,1701731,467694,injured doubtful,Doubtful
2023-03-12 DC United-Orlando City,Orlando City,Jack Lynn,1701731,434256,injured doubtful,Doubtful
2023-03-12 FC Cincinnati-Seattle Sounders FC,Seattle Sounders FC,Obed Vargas,1701734,419580,injured,Out
2023-03-12 Minnesota United-New York Red Bulls,Minnesota United,Bakaye Dibassy,1701741,248278,injured,Out
2023-03-12 Minnesota United-New York Red Bulls,Minnesota United,Doneil Henry,1701741,91780,injured doubtful,Doubtful
2023-03-12 Minnesota United-New York Red Bulls,Minnesota United,Mikael Marques,1701741,407883,injured,Out
2023-03-12 Minnesota United-New York Red Bulls,Minnesota United,Ryen Jiba,1701741,471103,injured,Out
2023-03-12 Minnesota United-New York Red Bulls,New York Red Bulls,Cameron Harper,1701741,398270,injured doubtful,Doubtful
2023-03-12 Minnesota United-New York Red Bulls,New York Red Bulls,Dru Yearwood,1701741,342789,injured,Out
2023-03-12 Minnesota United-New York Red Bulls,New York Red Bulls,Serge Ngoma,1701741,433519,injured,Out
2023-03-12 Nashville SC-CF Montreal,CF Montreal,George Campbell,1701870,393107,injured,Out
2023-03-12 Nashville SC-CF Montreal,CF Montreal,James Pantemis,1701870,354094,injured,Out
2023-03-12 Nashville SC-CF Montreal,CF Montreal,Joel Waterman,1701870,393088,injured,Out
2023-03-12 Nashville SC-CF Montreal,CF Montreal,Matko Miljevic,1701870,366429,injured,Out
2023-03-12 Nashville SC-CF Montreal,CF Montreal,Romell Quioto,1701870,334513,injured,Out
2023-03-12 Nashville SC-CF Montreal,CF Montreal,Samuel Piette,1701870,117112,injured,Out
2023-03-12 Nashville SC-CF Montreal,Nashville SC,Nick DePuy,1701870,334518,injured,Out
2023-03-12 New York City FC-Inter Miami CF,Inter Miami CF,Corentin Jean,1701728,118351,injured doubtful,Doubtful
2023-03-12 New York City FC-Inter Miami CF,Inter Miami CF,Edison Azcona,1701728,413765,injured,Out
2023-03-12 New York City FC-Inter Miami CF,Inter Miami CF,Ian Fray,1701728,445274,injured,Out
2023-03-12 New York City FC-Inter Miami CF,Inter Miami CF,Noah Allen,1701728,433513,injured,Out
2023-03-12 New York City FC-Inter Miami CF,New York City FC,James Sands,1701728,345160,injured doubtful,Doubtful
2023-03-12 New York City FC-Inter Miami CF,New York City FC,Mitja Ilenic,1701728,435079,injured doubtful,Doubtful
2023-03-12 New York City FC-Inter Miami CF,New York City FC,Tayvon Gray,1701728,396066,injured doubtful,Doubtful
2023-03-12 Philadelphia Union-Chicago Fire FC,Chicago Fire FC,Federico Navarro,1701743,365995,injured,Out
2023-03-12 Philadelphia Union-Chicago Fire FC,Chicago Fire FC,Jairo Torres,1701743,438459,injured,Out
2023-03-12 Portland Timbers-St. Louis City,Portland Timbers,Dairon Asprilla,1701736,270806,injured,Out
2023-03-12 Portland Timbers-St. Louis City,Portland Timbers,David Ayala,1701736,389242,injured,Out
2023-03-12 Portland Timbers-St. Louis City,Portland Timbers,Felipe Mora,1701736,393150,injured,Out
2023-03-12 Portland Timbers-St. Louis City,Portland Timbers,Sebastián Blanco,1701736,24957,injured,Out
2023-03-12 Portland Timbers-St. Louis City,Portland Timbers,Tega Ikoba,1701736,437748,injured,Out
2023-03-12 Portland Timbers-St. Louis City,Portland Timbers,Yimmi Chará,1701736,97041,injured,Out
2023-03-12 Real Salt Lake-Austin FC,Austin FC,CJ Fodrey,1701739,471093,injured,Out
2023-03-12 Real Salt Lake-Austin FC,Austin FC,Julio Cascante,1701739,354099,injured,Out
2023-03-12 Real Salt Lake-Austin FC,Real Salt Lake,Zack Farnsworth,1701739,448622,injured,Out
2023-03-12 San Jose Earthquakes-Colorado Rapids,Colorado Rapids,Aboubacar Keita,1701733,377604,injured,Out
2023-03-12 San Jose Earthquakes-Colorado Rapids,Colorado Rapids,Dantouma Toure,1701733,419464,injured,Out
2023-03-12 San Jose Earthquakes-Colorado Rapids,Colorado Rapids,Diego Rubio,1701733,97070,injured,Out
2023-03-12 San Jose Earthquakes-Colorado Rapids,Colorado Rapids,Jack Price,1701733,105891,injured,Out
2023-03-12 San Jose Earthquakes-Colorado Rapids,Colorado Rapids,Jonathan Lewis,1701733,333958,injured,Out
2023-03-12 San Jose Earthquakes-Colorado Rapids,Colorado Rapids,Marko Ilic,1701733,400366,injured doubtful,Doubtful
2023-03-12 San Jose Earthquakes-Colorado Rapids,San Jose Earthquakes,Judson,1701733,239293,injured,Out
2023-03-12 San Jose Earthquakes-Colorado Rapids,San Jose Earthquakes,Nathan,1701733,240917,injured,Out
2023-03-12 San Jose Earthquakes-Colorado Rapids,San Jose Earthquakes,Niko Tsakiris,1701733,433890,injured,Out
2023-03-12 Sporting Kansas City-LA Galaxy,LA Galaxy,Chicharito,1701725,35003,injured,Out
2023-03-12 Sporting Kansas City-LA Galaxy,LA Galaxy,Douglas Costa,1701725,68889,injured,Out
2023-03-12 Sporting Kansas City-LA Galaxy,Sporting Kansas City,Alan Pulido,1701725,84414,injured doubtful,Doubtful
2023-03-12 Sporting Kansas City-LA Galaxy,Sporting Kansas City,Gadi Kinda,1701725,382938,injured,Out
2023-03-12 Sporting Kansas City-LA Galaxy,Sporting Kansas City,Johnny Russell,1701725,27687,injured,Out
2023-03-12 Sporting Kansas City-LA Galaxy,Sporting Kansas City,Kortne Ford,1701725,333995,injured,Out
2023-03-12 Sporting Kansas City-LA Galaxy,Sporting Kansas City,Logan Ndenbe,1701725,417295,injured,Out
2023-03-12 Sporting Kansas City-LA Galaxy,Sporting Kansas City,Tim Melia,1701725,85011,injured,Out
2023-03-12 Toronto FC-Columbus Crew,Columbus Crew,Christian Ramírez,1701868,334429,injured,Out
2023-03-12 Toronto FC-Columbus Crew,Toronto FC,Adama Diomande,1701868,243562,injured,Out
2023-03-12 Toronto FC-Columbus Crew,Toronto FC,Ayo Akinola,1701868,356147,injured,Out
2023-03-12 Toronto FC-Columbus Crew,Toronto FC,Lorenzo Insigne,1701868,83390,injured,Out
2023-03-12 Toronto FC-Columbus Crew,Toronto FC,Themi Antonoglou,1701868,437100,injured doubtful,Doubtful
2023-03-13 Los Angeles FC-New England Revolution,Los Angeles FC,Maxime Crépeau,1701730,137263,suspended,Out
2023-03-13 Los Angeles FC-New England Revolution,New England Revolution,Andrew Farrell,1701730,126735,injured,Out
2023-03-13 Los Angeles FC-New England Revolution,New England Revolution,Gustavo Bou,1701730,38559,injured doubtful,Doubtful
2023-03-13 Los Angeles FC-New England Revolution,New England Revolution,Jacob Jackson,1701730,433537,injured,Out
2023-03-13 Los Angeles FC-New England Revolution,New England Revolution,Nacho Gil,1701730,300779,injured,Out
2023-03-13 Los Angeles FC-New England Revolution,New England Revolution,Tommy McNamara,1701730,143557,injured,Out
2023-03-18 Atlanta United-Portland Timbers,Atlanta United,Osvaldo Alonso,1701720,72567,injured,Out
2023-03-18 Atlanta United-Portland Timbers,Portland Timbers,Cristhian Paredes,1701720,354098,injured,Out
2023-03-18 Atlanta United-Portland Timbers,Portland Timbers,Dairon Asprilla,1701720,270806,injured,Out
2023-03-18 Atlanta United-Portland Timbers,Portland Timbers,David Ayala,1701720,389242,injured,Out
2023-03-18 Atlanta United-Portland Timbers,Portland Timbers,Felipe Mora,1701720,393150,injured,Out
2023-03-18 Atlanta United-Portland Timbers,Portland Timbers,Sebastián Blanco,1701720,24957,injured,Out
2023-03-18 Atlanta United-Portland Timbers,Portland Timbers,Tega Ikoba,1701720,437748,injured,Out
2023-03-18 Atlanta United-Portland Timbers,Portland Timbers,Yimmi Chará,1701720,97041,injured,Out
2023-03-18 CF Montreal-Philadelphia Union,CF Montreal,George Campbell,1701895,393107,injured,Out
2023-03-18 CF Montreal-Philadelphia Union,CF Montreal,James Pantemis,1701895,354094,injured,Out
2023-03-18 CF Montreal-Philadelphia Union,CF Montreal,Joel Waterman,1701895,393088,injured,Out
2023-03-18 CF Montreal-Philadelphia Union,CF Montreal,Matko Miljevic,1701895,366429,injured,Out
2023-03-18 CF Montreal-Philadelphia Union,CF Montreal,Romell Quioto,1701895,334513,injured,Out
2023-03-18 CF Montreal-Philadelphia Union,CF Montreal,Samuel Piette,1701895,117112,injured,Out
2023-03-18 New England Revolution-Nashville SC,Nashville SC,Aníbal Godoy,1701717,111779,injured,Out
2023-03-18 New England Revolution-Nashville SC,Nashville SC,Nick DePuy,1701717,334518,injured,Out
2023-03-18 New England Revolution-Nashville SC,New England Revolution,Andrew Farrell,1701717,126735,injured,Out
2023-03-18 New England Revolution-Nashville SC,New England Revolution,Carles Gil,1701717,116164,injured,Out
2023-03-18 New England Revolution-Nashville SC,New England Revolution,Jacob Jackson,1701717,433537,injured,Out
2023-03-18 New England Revolution-Nashville SC,New England Revolution,Nacho Gil,1701717,300779,injured,Out
2023-03-18 New England Revolution-Nashville SC,New England Revolution,Tommy McNamara,1701717,143557,injured,Out
2023-03-18 New York City FC-DC United,DC United,Brendan Hines-Ike,1701713,320457,injured,Out
2023-03-18 New York City FC-DC United,DC United,Martín Rodríguez,1701713,101584,injured,Out
2023-03-18 New York Red Bulls-Columbus Crew,Columbus Crew,Christian Ramírez,1701716,334429,injured,Out
2023-03-18 New York Red Bulls-Columbus Crew,Columbus Crew,Will Sands,1701716,433495,injured doubtful,Doubtful
2023-03-18 New York Red Bulls-Columbus Crew,New York Red Bulls,Cameron Harper,1701716,398270,injured doubtful,Doubtful
2023-03-18 New York Red Bulls-Columbus Crew,New York Red Bulls,Dru Yearwood,1701716,342789,injured,Out
2023-03-18 New York Red Bulls-Columbus Crew,New York Red Bulls,Serge Ngoma,1701716,433519,injured,Out
2023-03-18 Orlando City-Charlotte FC,Charlotte FC,Adam Armour,1701710,433531,injured,Out
2023-03-18 Orlando City-Charlotte FC,Charlotte FC,Guzmán Corujo,1701710,433524,injured,Out
2023-03-18 Orlando City-Charlotte FC,Charlotte FC,Kristijan Kahlina,1701710,425343,injured,Out
2023-03-18 Orlando City-Charlotte FC,Charlotte FC,Vinicius Mello,1701710,417866,injured doubtful,Doubtful
2023-03-18 Orlando City-Charlotte FC,Orlando City,Antônio Carlos,1701710,114164,injured,Out
2023-03-18 Orlando City-Charlotte FC,Orlando City,Favian Loyola,1701710,467694,injured doubtful,Doubtful
2023-03-18 Orlando City-Charlotte FC,Orlando City,Jack Lynn,1701710,434256,injured doubtful,Doubtful
2023-03-18 Seattle Sounders FC-Los Angeles FC,Los Angeles FC,Ryan Hollingshead,1701722,144810,injured,Out
2023-03-18 Seattle Sounders FC-Los Angeles FC,Seattle Sounders FC,Obed Vargas,1701722,419580,injured,Out
2023-03-18 Toronto FC-Inter Miami CF,Inter Miami CF,Corentin Jean,1701894,118351,injured doubtful,Doubtful
2023-03-18 Toronto FC-Inter Miami CF,Inter Miami CF,Edison Azcona,1701894,413765,injured,Out
2023-03-18 Toronto FC-Inter Miami CF,Inter Miami CF,Ian Fray,1701894,445274,injured,Out
2023-03-18 Toronto FC-Inter Miami CF,Inter Miami CF,Noah Allen,1701894,433513,injured,Out
2023-03-18 Toronto FC-Inter Miami CF,Toronto FC,Adama Diomande,1701894,243562,injured,Out
2023-03-18 Toronto FC-Inter Miami CF,Toronto FC,Ayo Akinola,1701894,356147,injured,Out
2023-03-18 Toronto FC-Inter Miami CF,Toronto FC,Lorenzo Insigne,1701894,83390,injured,Out
2023-03-18 Toronto FC-Inter Miami CF,Toronto FC,Themi Antonoglou,1701894,437100,injured doubtful,Doubtful
2023-03-19 Chicago Fire FC-FC Cincinnati,Chicago Fire FC,Federico Navarro,1701708,365995,injured,Out
2023-03-19 Chicago Fire FC-FC Cincinnati,Chicago Fire FC,Jairo Torres,1701708,438459,injured,Out
2023-03-19 Colorado Rapids-Minnesota United,Colorado Rapids,Aboubacar Keita,1701755,377604,injured,Out
2023-03-19 Colorado Rapids-Minnesota United,Colorado Rapids,Dantouma Toure,1701755,419464,injured,Out
2023-03-19 Colorado Rapids-Minnesota United,Colorado Rapids,Diego Rubio,1701755,97070,injured,Out
2023-03-19 Colorado Rapids-Minnesota United,Colorado Rapids,Jonathan Lewis,1701755,333958,injured,Out
2023-03-19 Colorado Rapids-Minnesota United,Minnesota United,Bakaye Dibassy,1701755,248278,injured,Out
2023-03-19 Colorado Rapids-Minnesota United,Minnesota United,Doneil Henry,1701755,91780,injured doubtful,Doubtful
2023-03-19 Colorado Rapids-Minnesota United,Minnesota United,Mikael Marques,1701755,407883,injured,Out
2023-03-19 Colorado Rapids-Minnesota United,Minnesota United,Ryen Jiba,1701755,471103,injured,Out
2023-03-19 FC Dallas-Sporting Kansas City,Sporting Kansas City,Alan Pulido,1701738,84414,injured doubtful,Doubtful
2023-03-19 FC Dallas-Sporting Kansas City,Sporting Kansas City,Gadi Kinda,1701738,382938,injured,Out
2023-03-19 FC Dallas-Sporting Kansas City,Sporting Kansas City,Johnny Russell,1701738,27687,injured,Out
2023-03-19 FC Dallas-Sporting Kansas City,Sporting Kansas City,Kortne Ford,1701738,333995,injured,Out
2023-03-19 FC Dallas-Sporting Kansas City,Sporting Kansas City,Logan Ndenbe,1701738,417295,injured,Out
2023-03-19 FC Dallas-Sporting Kansas City,Sporting Kansas City,Tim Melia,1701738,85011,injured,Out
2023-03-19 Houston Dynamo FC-Austin FC,Austin FC,CJ Fodrey,1701744,471093,injured,Out
2023-03-19 Houston Dynamo FC-Austin FC,Austin FC,Julio Cascante,1701744,354099,injured,Out
2023-03-19 LA Galaxy-Vancouver Whitecaps,LA Galaxy,Chicharito,1701893,35003,injured,Out
2023-03-19 LA Galaxy-Vancouver Whitecaps,LA Galaxy,Douglas Costa,1701893,68889,injured,Out
2023-03-19 LA Galaxy-Vancouver Whitecaps,Vancouver Whitecaps,Cristián Gutiérrez,1701893,393110,injured,Out
2023-03-19 LA Galaxy-Vancouver Whitecaps,Vancouver Whitecaps,Déiber Caicedo,1701893,413784,injured,Out
2023-03-19 St. Louis City-San Jose Earthquakes,San Jose Earthquakes,Jamiro Monteiro,1701756,296684,suspended,Out
2023-03-19 St. Louis City-San Jose Earthquakes,San Jose Earthquakes,Judson,1701756,239293,injured,Out
2023-03-19 St. Louis City-San Jose Earthquakes,San Jose Earthquakes,Nathan,1701756,240917,injured,Out
2023-03-19 St. Louis City-San Jose Earthquakes,San Jose Earthquakes,Niko Tsakiris,1701756,433890,injured,Out
2023-03-19 St. Louis City-San Jose Earthquakes,St. Louis City,Isak Jensen,1701756,464921,injured,Out
2023-03-19 St. Louis City-San Jose Earthquakes,St. Louis City,Joakim Nilsson,1701756,320565,injured,Out
2023-03-25 Charlotte FC-New York Red Bulls,Charlotte FC,Adam Armour,1701754,433531,injured,Out
2023-03-25 Charlotte FC-New York Red Bulls,Charlotte FC,Guzmán Corujo,1701754,433524,injured,Out
2023-03-25 Charlotte FC-New York Red Bulls,Charlotte FC,Kristijan Kahlina,1701754,425343,injured,Out
2023-03-25 Charlotte FC-New York Red Bulls,Charlotte FC,Vinicius Mello,1701754,417866,injured doubtful,Doubtful
2023-03-25 Charlotte FC-New York Red Bulls,New York Red Bulls,Dru Yearwood,1701754,342789,injured,Out
2023-03-25 Charlotte FC-New York Red Bulls,New York Red Bulls,Lewis Morgan,1701754,364232,injured,Out
2023-03-25 Charlotte FC-New York Red Bulls,New York Red Bulls,Serge Ngoma,1701754,433519,injured,Out
2023-03-25 Columbus Crew-Atlanta United,Atlanta United,Osvaldo Alonso,1701753,72567,injured,Out
2023-03-25 Columbus Crew-Atlanta United,Columbus Crew,Christian Ramírez,1701753,334429,injured,Out
2023-03-25 DC United-New England Revolution,DC United,Brendan Hines-Ike,1701751,320457,injured,Out
2023-03-25 DC United-New England Revolution,DC United,Martín Rodríguez,1701751,101584,injured,Out
2023-03-25 DC United-New England Revolution,DC United,Pedro Santos,1701751,121356,injured doubtful,Doubtful
2023-03-25 DC United-New England Revolution,New England Revolution,Andrew Farrell,1701751,126735,injured,Out
2023-03-25 DC United-New England Revolution,New England Revolution,Carles Gil,1701751,116164,injured,Out
2023-03-25 DC United-New England Revolution,New England Revolution,Jacob Jackson,1701751,433537,injured,Out
2023-03-25 DC United-New England Revolution,New England Revolution,Nacho Gil,1701751,300779,injured,Out
2023-03-25 DC United-New England Revolution,New England Revolution,Tommy McNamara,1701751,143557,injured,Out
2023-03-25 Inter Miami CF-Chicago Fire FC,Chicago Fire FC,Federico Navarro,1701750,365995,injured,Out
2023-03-25 Inter Miami CF-Chicago Fire FC,Chicago Fire FC,Jairo Torres,1701750,438459,injured,Out
2023-03-25 Inter Miami CF-Chicago Fire FC,Chicago Fire FC,Justin Reynolds,1701750,471853,injured,Out
2023-03-25 Inter Miami CF-Chicago Fire FC,Chicago Fire FC,Sergio Oregel,1701750,436485,injured,Out
2023-03-25 Inter Miami CF-Chicago Fire FC,Chicago Fire FC,Xherdan Shaqiri,1701750,76304,injured,Out
2023-03-25 Inter Miami CF-Chicago Fire FC,Inter Miami CF,Edison Azcona,1701750,413765,injured,Out
2023-03-25 Inter Miami CF-Chicago Fire FC,Inter Miami CF,Gregore,1701750,355710,injured,Out
2023-03-25 Inter Miami CF-Chicago Fire FC,Inter Miami CF,Ian Fray,1701750,445274,injured,Out
2023-03-25 Inter Miami CF-Chicago Fire FC,Inter Miami CF,Noah Allen,1701750,433513,injured,Out
2023-03-25 Inter Miami CF-Chicago Fire FC,Inter Miami CF,Robbie Robinson,1701750,393147,injured,Out
2023-03-25 Philadelphia Union-Orlando City,Orlando City,Favian Loyola,1701749,467694,injured doubtful,Doubtful
2023-03-25 Philadelphia Union-Orlando City,Philadelphia Union,Andre Blake,1701749,143496,injured,Out
2023-03-25 Philadelphia Union-Orlando City,Philadelphia Union,Julián Carranza,1701749,347863,suspended,Out
2023-03-25 Portland Timbers-LA Galaxy,LA Galaxy,Chase Gasper,1701752,371032,injured,Out
2023-03-25 Portland Timbers-LA Galaxy,LA Galaxy,Chicharito,1701752,35003,injured,Out
2023-03-25 Portland Timbers-LA Galaxy,LA Galaxy,Douglas Costa,1701752,68889,injured,Out
2023-03-25 Portland Timbers-LA Galaxy,LA Galaxy,Jonathan Bond,1701752,81979,injured,Out
2023-03-25 Portland Timbers-LA Galaxy,Portland Timbers,Cristhian Paredes,1701752,354098,injured,Out
2023-03-25 Portland Timbers-LA Galaxy,Portland Timbers,Dairon Asprilla,1701752,270806,injured,Out
2023-03-25 Portland Timbers-LA Galaxy,Portland Timbers,David Ayala,1701752,389242,injured,Out
2023-03-25 Portland Timbers-LA Galaxy,Portland Timbers,Felipe Mora,1701752,393150,injured,Out
2023-03-25 Portland Timbers-LA Galaxy,Portland Timbers,Sebastián Blanco,1701752,24957,injured,Out
2023-03-25 Portland Timbers-LA Galaxy,Portland Timbers,Yimmi Chará,1701752,97041,injured,Out
2023-03-26 Austin FC-Colorado Rapids,Austin FC,CJ Fodrey,1701748,471093,injured,Out
2023-03-26 Austin FC-Colorado Rapids,Austin FC,Julio Cascante,1701748,354099,injured,Out
2023-03-26 Austin FC-Colorado Rapids,Colorado Rapids,Aboubacar Keita,1701748,377604,injured,Out
2023-03-26 Austin FC-Colorado Rapids,Colorado Rapids,Dantouma Toure,1701748,419464,injured,Out
2023-03-26 Austin FC-Colorado Rapids,Colorado Rapids,Jack Price,1701748,105891,injured,Out
2023-03-26 Austin FC-Colorado Rapids,Colorado Rapids,Lalas Abubakar,1701748,334731,injured,Out
2023-03-26 Austin FC-Colorado Rapids,Colorado Rapids,Moise Bombito,1701748,474201,injured,Out
2023-03-26 Houston Dynamo FC-New York City FC,Houston Dynamo FC,Brad Smith,1701747,141414,injured,Out
2023-03-26 Los Angeles FC-FC Dallas,FC Dallas,Paxton Pomykal,1701758,328380,injured,Out
2023-03-26 Los Angeles FC-FC Dallas,Los Angeles FC,Kellyn Acosta,1701758,126909,injured doubtful,Doubtful
2023-03-26 Los Angeles FC-FC Dallas,Los Angeles FC,Maxime Crépeau,1701758,137263,injured,Out
2023-03-26 Los Angeles FC-FC Dallas,Los Angeles FC,Tony Leone,1701758,399744,injured,Out
2023-03-26 Minnesota United-Vancouver Whitecaps,Minnesota United,Bakaye Dibassy,1701892,248278,injured,Out
2023-03-26 Minnesota United-Vancouver Whitecaps,Minnesota United,Doneil Henry,1701892,91780,injured doubtful,Doubtful
2023-03-26 Minnesota United-Vancouver Whitecaps,Minnesota United,Mikael Marques,1701892,407883,injured,Out
2023-03-26 Minnesota United-Vancouver Whitecaps,Minnesota United,Ryen Jiba,1701892,471103,injured,Out
2023-03-26 Minnesota United-Vancouver Whitecaps,Vancouver Whitecaps,Luís Martins,1701892,108339,injured,Out
2023-03-26 Minnesota United-Vancouver Whitecaps,Vancouver Whitecaps,Sergio Córdova,1701892,344069,injured,Out
2023-03-26 Nashville SC-FC Cincinnati,Nashville SC,Aníbal Godoy,1701746,111779,injured,Out
2023-03-26 Nashville SC-FC Cincinnati,Nashville SC,Nick DePuy,1701746,334518,injured,Out
2023-03-26 Nashville SC-FC Cincinnati,Nashville SC,Randall Leal,1701746,393102,injured,Out
2023-03-26 Real Salt Lake-St. Louis City,Real Salt Lake,Zack Farnsworth,1701757,448622,injured,Out
2023-03-26 Real Salt Lake-St. Louis City,St. Louis City,Isak Jensen,1701757,464921,injured,Out
2023-03-26 Real Salt Lake-St. Louis City,St. Louis City,Joakim Nilsson,1701757,320565,injured,Out
2023-03-26 San Jose Earthquakes-Toronto FC,San Jose Earthquakes,Carlos Gruezo,1701891,113933,injured,Out
2023-03-26 San Jose Earthquakes-Toronto FC,San Jose Earthquakes,Judson,1701891,239293,injured,Out
2023-03-26 San Jose Earthquakes-Toronto FC,San Jose Earthquakes,Nathan,1701891,240917,injured,Out
2023-03-26 San Jose Earthquakes-Toronto FC,San Jose Earthquakes,Niko Tsakiris,1701891,433890,injured,Out
2023-03-26 San Jose Earthquakes-Toronto FC,San Jose Earthquakes,Rodrigues,1701891,318734,injured doubtful,Doubtful
2023-03-26 San Jose Earthquakes-Toronto FC,Toronto FC,Adama Diomande,1701891,243562,injured,Out
2023-03-26 San Jose Earthquakes-Toronto FC,Toronto FC,Cristián Gutiérrez,1701891,393110,injured,Out
2023-03-26 San Jose Earthquakes-Toronto FC,Toronto FC,Lorenzo Insigne,1701891,83390,injured,Out
2023-03-26 San Jose Earthquakes-Toronto FC,Toronto FC,Themi Antonoglou,1701891,437100,injured doubtful,Doubtful
2023-03-26 Sporting Kansas City-Seattle Sounders FC,Seattle Sounders FC,Héber,1701745,345512,injured doubtful,Doubtful
2023-03-26 Sporting Kansas City-Seattle Sounders FC,Seattle Sounders FC,Jackson Ragen,1701745,433622,injured doubtful,Doubtful
2023-03-26 Sporting Kansas City-Seattle Sounders FC,Sporting Kansas City,Alan Pulido,1701745,84414,injured doubtful,Doubtful
2023-03-26 Sporting Kansas City-Seattle Sounders FC,Sporting Kansas City,Gadi Kinda,1701745,382938,injured,Out
2023-03-26 Sporting Kansas City-Seattle Sounders FC,Sporting Kansas City,Johnny Russell,1701745,27687,injured,Out
2023-03-26 Sporting Kansas City-Seattle Sounders FC,Sporting Kansas City,Kortne Ford,1701745,333995,injured,Out
2023-03-26 Sporting Kansas City-Seattle Sounders FC,Sporting Kansas City,Logan Ndenbe,1701745,417295,injured,Out
2023-03-26 Sporting Kansas City-Seattle Sounders FC,Sporting Kansas City,Tim Melia,1701745,85011,injured,Out
